id,Precio Nuevo
305-0919-02,237
305-0920-00,23
305-0920-01,214
305-0999-00,61
305-1221-00,31
305-1221-01,277
305-1230-00,223
305-1235-00,12
305-1235-01,154
305-1237-00,12
305-1237-01,154
305-1237-02,40
305-1241-00,40
305-1299-00,12
305-1299-01,14
305-1299-02,16
305-1299-03,14
305-1299-04,17
305-1299-05,14
305-1299-06,14
305-1299-07,14
305-1299-08,14
305-1299-09,12
305-1299-10,26
305-1299-11,14
305-1299-12,205
305-1299-13,154
305-1299-14,205
305-1299-15,183
305-1299-16,201
305-1299-17,219
305-1299-18,295
305-1299-19,172
305-1299-20,228
305-1299-21,362
305-1299-22,205
305-1299-23,237
305-1299-24,277
305-1299-25,40
305-1299-26,40
305-1301-00,19
305-1301-01,37
305-1301-02,295
305-1301-03,308
305-1302-00,344
305-1399-00,30
305-1399-01,232
305-1601-00,17
305-1601-01,255
305-1605-00,30
305-1605-01,455
305-1605-02,154
305-1607-01,308
305-1607-02,321
305-1903-00,522
305-1905-00,23
305-1999-12,23
305-1999-13,344
305-1999-14,679
305-2099-00,232
305-2399-00,14
305-2399-01,40
305-2399-02,14
305-2399-05,17
305-2399-06,183
305-2399-07,116
305-2399-08,335
305-2399-09,154
305-2399-10,40
305-2399-11,40
305-2504-00,14
305-2504-01,187
305-3002-00,37
305-3002-01,335
305-3004-00,21
305-3004-01,679
305-3010-00,223
305-3010-01,40
305-3012-00,16
305-3012-01,250
305-3015-00,35
305-3015-01,277
305-3099-00,17
305-3099-01,17
305-3099-02,16
305-3099-03,31
305-3099-04,241
305-3099-05,268
305-3099-06,268
305-3109-00,366
305-3111-01,14
305-3111-02,102
305-3111-03,397
305-3111-04,330
305-3112-00,38
305-3199-00,14
305-3199-01,14
305-3199-02,10
305-3199-03,14
305-3199-04,30
305-3199-05,223
305-3199-06,228
305-3199-07,140
305-3199-08,210
305-3199-09,162
305-3199-10,277
305-3199-11,255
305-3199-12,335
305-3199-13,326
305-3199-14,362
305-3199-15,362
305-3199-16,437
305-3199-17,442
305-3199-18,40
305-3199-19,40
305-3199-20,61
305-9999-00,26
305-9999-01,26
305-9999-02,811
305-9999-03,223
306-0699-00,4
306-0699-01,12
306-0699-02,71
306-0699-04,8
306-0699-05,40
306-0699-06,40
306-0699-07,40
306-0699-08,40
306-0699-09,40
306-0699-10,40
306-0699-11,40
306-1299-00,40
306-1299-01,40
306-2399-00,17
306-2399-01,78
306-9999-00,26
306-9999-01,59
306-9999-02,26
306-9999-03,12
306-9999-04,12
306-9999-05,16
306-9999-06,14
306-9999-07,12
306-9999-08,14
306-9999-09,16
306-9999-10,19
306-9999-11,30
306-9999-12,40
306-9999-13,26
306-9999-14,19
306-9999-15,12
306-9999-16,14
306-9999-17,14
306-9999-18,12
306-9999-19,14
306-9999-20,12
306-9999-21,12
306-9999-22,23
306-9999-23,21
306-9999-24,12
306-9999-25,14
306-9999-26,137
306-9999-27,183
306-9999-28,137
306-9999-29,389
306-9999-30,478
306-9999-31,183
306-9999-32,321
306-9999-33,571
306-9999-34,99
306-9999-35,116
306-9999-36,158
306-9999-37,228
306-9999-38,96
306-9999-39,114
306-9999-40,165
306-9999-41,183
306-9999-42,241
306-9999-43,175
306-9999-44,134
306-9999-45,154
306-9999-46,162
306-9999-47,137
306-9999-48,290
306-9999-49,237
306-9999-50,183
306-9999-51,228
306-9999-52,40
306-9999-53,40
306-9999-54,40
306-9999-55,40
306-9999-56,40
307-0499-00,30
307-0499-01,162
307-0603-00,38
307-0613-00,37
307-0614-00,19
307-0614-01,148
307-0614-02,10
307-0614-03,67
307-0614-04,455
307-0614-05,281
307-0614-06,81
307-0614-07,40
307-0614-08,40
307-0614-09,40
307-0614-10,40
307-0614-11,210
307-0614-12,183
307-0621-00,219
307-0635-00,44
307-0635-01,402
307-0643-00,183
307-0643-01,144
307-0643-02,196
307-0643-03,152
307-0643-04,40
307-0646-00,33
307-0646-01,210
307-0699-00,37
307-0699-01,162
307-0699-02,35
307-0699-03,35
307-0699-04,40
307-0699-05,205
307-0699-06,196
307-0699-07,201
307-0699-08,225
307-0699-09,172
307-0699-10,61
307-0699-11,362
307-0799-00,21
307-0799-01,47
307-0799-02,277
307-0799-03,183
307-0912-00,40
307-0920-00,175
307-0943-00,183
307-1209-00,87
307-1209-01,540
307-1213-00,35
307-1213-01,196
307-1213-02,61
307-1214-00,30
307-1214-01,137
307-1214-02,40
307-1226-00,59
307-1226-01,482
307-1241-01,91
307-1299-00,19
307-1299-01,17
307-1299-02,12
307-1299-03,295
307-1299-04,205
307-1299-05,335
307-1299-06,40
307-1301-00,66
307-1301-01,38
307-1301-02,70
307-1301-03,384
307-1301-04,228
307-1301-05,428
307-1607-00,28
307-1607-01,38
307-1607-02,144
307-1607-03,210
307-1607-04,61
307-1609-00,270
307-2307-00,35
307-2307-01,165
307-2310-00,63
307-2310-01,335
307-2399-00,35
307-2399-01,299
307-2504-00,30
307-2504-01,157
307-2699-01,205
307-2904-00,210
307-3001-00,30
307-3001-01,146
307-3001-02,61
307-3011-00,57
307-3011-01,196
307-3015-00,35
307-3015-01,35
307-3015-02,30
307-3015-03,165
307-3015-04,165
307-3015-05,140
307-3015-06,40
307-3015-07,40
307-3015-08,61
307-3099-00,44
307-3111-00,353
307-3112-00,241
307-3117-00,196
307-3199-00,237
307-3199-01,246
307-3199-02,201
307-3302-00,40
307-3403-00,210
307-3403-01,201
307-3499-00,228
307-9999-00,37
307-9999-01,28
307-9999-02,16
307-9999-03,26
307-9999-04,308
307-9999-05,140
307-9999-07,114
308-0699-00,12
308-0699-01,12
308-0699-02,12
308-0699-03,137
308-0699-04,158
308-0699-05,137
308-0799-00,19
308-0799-01,19
308-0799-02,317
308-0799-03,321
308-0899-00,321
308-1299-00,10
308-1299-01,9
308-1299-02,158
308-1299-03,114
308-1299-04,40
308-1999-00,31
308-3010-00,30
308-3010-01,522
308-3099-00,19
308-3099-01,17
308-3099-02,264
308-3099-03,268
309-0599-02,38
309-0599-03,317
309-0614-00,246
309-0614-01,40
309-0621-00,223
309-0626-00,228
309-0630-00,30
309-0636-00,10
309-0636-01,140
309-0699-00,10
309-0699-01,9
309-0699-02,9
309-0699-03,9
309-0699-04,14
309-0699-05,12
309-0699-06,14
309-0699-07,10
309-0699-08,116
309-0699-09,183
309-0699-10,114
309-0699-11,92
309-0699-12,74
309-0699-13,102
309-0699-14,137
309-0699-15,183
309-0699-16,40
309-0703-00,210
309-0718-00,226
309-0799-00,14
309-0799-01,14
309-0799-02,9
309-0799-03,237
309-0799-04,92
309-0920-00,232
309-0920-01,259
309-0920-02,268
309-0943-00,228
309-1203-00,210
309-1219-00,52
309-1219-01,544
309-1223-00,56
309-1228-00,37
309-1228-01,303
309-1299-00,9
309-1299-01,9
309-1299-02,12
309-1299-03,16
309-1299-04,9
309-1299-05,16
309-1299-06,12
309-1299-07,165
309-1299-08,232
309-1299-09,137
309-1299-10,92
309-1299-11,74
309-1299-12,140
309-1299-13,241
309-1299-14,250
309-1299-15,226
309-1399-00,14
309-1399-01,12
309-1399-02,183
309-1399-03,137
309-1605-00,317
309-2302-00,210
309-2310-00,290
309-2399-00,57
309-2399-01,9
309-2399-02,7
309-2399-03,19
309-2399-04,74
309-2399-06,455
309-2399-07,116
309-2399-08,21
309-2399-09,169
309-2399-10,250
309-2399-11,196
309-2399-12,40
309-2399-13,40
309-2699-00,210
309-3002-00,23
309-3002-01,214
309-3002-02,232
309-3002-03,61
309-3015-00,250
309-3015-01,61
309-3099-00,10
309-3099-01,10
309-3099-02,12
309-3099-03,9
309-3099-04,12
309-3099-05,12
309-3099-06,12
309-3099-07,28
309-3099-08,92
309-3099-09,116
309-3099-10,165
309-3099-11,162
309-3099-12,154
309-3099-13,116
309-3099-14,148
309-3099-15,247
309-3099-16,264
309-3099-17,201
309-3099-19,40
309-3099-20,40
309-3099-21,40
309-3111-00,255
309-3111-01,74
309-3199-00,31
309-3199-01,228
309-3199-02,251
309-3199-03,250
309-3499-00,223
309-3499-01,250
309-3499-02,295
309-3499-03,228
309-9999-00,40
309-9999-01,9
309-9999-02,9
309-9999-03,9
309-9999-04,10
309-9999-05,12
309-9999-06,14
309-9999-07,92
309-9999-08,92
309-9999-09,74
309-9999-10,162
309-9999-11,127
309-9999-13,187
309-9999-14,40
309-9999-15,40
309-9999-16,40
309-9999-17,40
309-9999-18,61
310-9998-00,116
310-9998-01,88
310-9998-02,67
310-9998-03,74
310-9998-04,67
310-9998-05,88
310-9998-06,39
310-9998-07,67
310-9998-08,148
310-9998-09,134
310-9998-10,148
310-9998-11,86
310-9998-12,92
310-9998-13,88
310-9998-14,154
310-9998-15,154
310-9998-16,137
310-9998-17,106
310-9998-18,74
310-9998-19,58
310-9998-20,58
310-9998-21,106
310-9998-22,67
310-9998-23,58
310-9998-24,219
310-9998-25,152
310-9998-26,114
310-9998-27,165
310-9998-28,165
310-9998-29,154
310-9998-30,92
310-9998-31,127
310-9998-32,92
310-9998-33,148
310-9998-34,119
310-9998-35,106
310-9998-36,92
310-9998-37,39
310-9998-38,137
310-9998-39,58
310-9998-40,157
310-9998-41,295
310-9998-42,116
310-9998-43,119
310-9998-44,82
310-9998-45,61
310-9998-46,115
310-9998-47,74
310-9998-48,67
310-9998-49,67
310-9998-50,71
310-9998-51,96
310-9998-52,157
310-9998-53,64
310-9998-54,175
310-9998-55,134
310-9998-56,281
310-9998-57,201
310-9998-58,175
310-9998-59,114
310-9998-60,148
310-9998-61,127
310-9998-63,40
310-9998-64,40
310-9998-65,40
310-9998-66,40
310-9998-67,40
310-9998-68,40
310-9998-69,40
310-9998-70,40
310-9998-71,40
310-9999-00,9
310-9999-01,7
310-9999-02,7
310-9999-03,7
310-9999-04,9
310-9999-05,10
310-9999-06,7
310-9999-07,7
310-9999-08,7
310-9999-09,7
310-9999-10,7
310-9999-11,9
310-9999-12,9
310-9999-13,12
310-9999-14,10
310-9999-15,7
310-9999-16,7
310-9999-17,12
310-9999-18,10
310-9999-19,10
310-9999-20,10
310-9999-21,12
310-9999-22,10
310-9999-23,10
310-9999-24,10
310-9999-25,12
310-9999-27,12
310-9999-28,10
310-9999-29,12
310-9999-30,7
310-9999-31,9
310-9999-32,12
310-9999-33,12
310-9999-34,12
310-9999-35,7
310-9999-36,7
310-9999-37,9
310-9999-38,7
310-9999-39,9
310-9999-40,10
310-9999-41,9
310-9999-42,10
310-9999-43,12
310-9999-44,10
310-9999-45,12
310-9999-46,14
310-9999-47,9
310-9999-48,9
310-9999-49,12
310-9999-50,12
310-9999-51,9
310-9999-52,9
310-9999-53,12
310-9999-54,10
310-9999-55,10
310-9999-56,12
310-9999-57,3
310-9999-58,10
310-9999-59,28
310-9999-60,19
310-9999-61,9
310-9999-62,10
310-9999-63,7
310-9999-64,7
310-9999-65,9
310-9999-66,9
310-9999-67,7
310-9999-68,7
310-9999-69,7
310-9999-70,9
310-9999-71,10
310-9999-72,7
310-9999-73,12
310-9999-74,10
310-9999-75,17
310-9999-76,12
310-9999-77,12
310-9999-78,9
310-9999-79,10
310-9999-80,10
310-9999-81,7
310-9999-82,114
310-9999-83,92
310-9999-84,152
310-9999-85,58
310-9999-86,47
310-9999-87,43
310-9999-88,95
310-9999-89,162
310-9999-90,132
310-9999-91,144
310-9999-92,165
310-9999-93,148
310-9999-94,154
310-9999-95,119
310-9999-97,67
310-9999-98,67
310-9999-99,67
311-0635-00,26
311-0635-01,219
311-0643-00,26
311-0643-01,237
311-0643-02,119
311-0643-03,264
311-0643-04,40
311-0699-00,12
311-0699-01,9
311-0699-02,12
311-0699-03,12
311-0699-04,10
311-0699-05,14
311-0699-06,14
311-0699-07,16
311-0699-08,12
311-0699-09,16
311-0699-10,19
311-0699-11,12
311-0699-12,12
311-0699-13,16
311-0699-14,44
311-0699-15,12
311-0699-16,26
311-0699-17,19
311-0699-18,58
311-0699-19,58
311-0699-20,92
311-0699-21,137
311-0699-22,162
311-0699-23,92
311-0699-24,137
311-0699-25,137
311-0699-26,137
311-0699-27,74
311-0699-28,246
311-0699-29,71
311-0699-30,102
311-0699-31,106
311-0699-32,140
311-0699-33,165
311-0699-34,158
311-0699-35,119
311-0699-36,165
311-0699-37,196
311-0699-38,40
311-0699-39,40
311-0699-40,40
311-0699-41,40
311-0799-00,14
311-0799-01,10
311-0799-02,30
311-0799-03,16
311-0799-04,17
311-0799-05,10
311-0799-06,10
311-0799-07,92
311-0799-08,183
311-0799-09,96
311-0799-10,152
311-0799-11,54
311-0799-12,64
311-0799-13,183
311-0799-14,259
311-0799-15,226
311-0799-16,96
311-0799-17,40
311-0799-18,40
311-0919-00,67
311-1203-00,17
311-1203-01,102
311-1203-02,169
311-1213-00,137
311-1213-01,175
311-1213-02,250
311-1214-00,21
311-1214-01,21
311-1214-02,28
311-1214-03,21
311-1214-04,71
311-1214-05,228
311-1214-06,183
311-1214-07,40
311-1215-00,152
311-1228-00,12
311-1228-01,137
311-1230-00,326
311-1299-00,12
311-1299-01,135
311-1299-02,12
311-1299-03,9
311-1299-04,12
311-1299-05,14
311-1299-06,12
311-1299-07,9
311-1299-08,12
311-1299-09,16
311-1299-10,12
311-1299-11,10
311-1299-12,17
311-1299-13,137
311-1299-14,64
311-1299-15,39
311-1299-16,67
311-1299-17,86
311-1299-18,43
311-1299-19,119
311-1299-20,92
311-1299-21,67
311-1299-22,49
311-1299-23,152
311-1299-24,64
311-1299-25,40
311-1299-26,40
311-1299-27,40
311-1299-28,40
311-1299-29,40
311-1301-00,16
311-1301-01,162
311-1301-02,162
311-1301-03,232
311-1301-04,40
311-1301-05,61
311-1305-00,281
311-1399-00,12
311-1399-01,31
311-1399-02,12
311-1399-03,19
311-1399-04,165
311-1399-05,137
311-1399-06,295
311-1399-07,250
311-1605-00,14
311-1605-01,102
311-1609-00,12
311-1609-01,165
311-2301-00,33
311-2302-00,183
311-2307-00,183
311-2314-00,183
311-2314-01,40
311-2321-00,187
311-2399-00,19
311-2399-01,38
311-2399-02,12
311-2399-03,17
311-2399-04,26
311-2399-06,26
311-2399-07,137
311-2399-08,268
311-2399-09,137
311-2399-10,175
311-2399-11,19
311-2399-12,162
311-2399-13,40
311-2399-14,40
311-3099-00,28
311-3099-11,157
311-3111-00,232
311-3111-01,144
311-3111-02,290
311-3111-03,299
311-3199-00,30
311-3199-01,169
311-3199-02,246
311-3499-00,165
311-9999-00,14
311-9999-01,9
311-9999-02,9
311-9999-04,10
311-9999-05,16
311-9999-06,9
311-9999-07,9
311-9999-08,9
311-9999-09,12
311-9999-10,12
311-9999-11,12
311-9999-12,12
311-9999-13,12
311-9999-14,16
311-9999-15,16
311-9999-16,16
311-9999-17,16
311-9999-18,17
311-9999-19,16
311-9999-20,16
311-9999-21,17
311-9999-31,19
311-9999-32,12
311-9999-33,12
311-9999-34,7
311-9999-35,78
311-9999-36,154
311-9999-37,137
311-9999-38,290
311-9999-39,152
311-9999-40,152
311-9999-41,114
311-9999-42,130
311-9999-43,92
311-9999-44,54
311-9999-45,92
311-9999-46,92
311-9999-47,39
311-9999-48,61
311-9999-49,106
311-9999-50,106
311-9999-51,106
311-9999-52,158
311-9999-53,152
311-9999-54,137
311-9999-55,140
311-9999-56,335
311-9999-57,137
311-9999-58,137
311-9999-59,78
311-9999-60,130
311-9999-61,148
311-9999-62,40
311-9999-63,40
311-9999-64,40
311-9999-65,40
311-9999-66,40
311-9999-67,40
311-9999-68,40
311-9999-69,40
311-9999-70,40
311-9999-71,40
311-9999-72,40
311-9999-73,40
311-9999-74,40
311-9999-75,40
311-9999-76,61
312-0699-00,19
312-0699-01,326
312-9999-00,12
312-9999-01,17
312-9999-02,17
312-9999-03,19
312-9999-04,33
312-9999-06,752
312-9999-07,165
312-9999-08,116
312-9999-09,119
312-9999-10,165
312-9999-11,295
312-9999-12,64
312-9999-13,114
312-9999-14,134
312-9999-15,40
312-9999-16,40
312-9999-17,40
312-9999-18,61
313-0647-00,33
313-0647-01,259
313-0799-00,26
313-0799-01,210
313-1207-00,33
313-1207-01,255
313-1233-00,371
313-1299-00,12
313-1299-01,137
313-2305-00,26
313-2305-01,250
313-2305-02,40
313-2343-00,295
313-2343-01,290
313-2343-02,295
313-2343-03,228
313-2343-04,183
313-2399-00,17
313-2399-01,17
313-2399-02,16
313-3010-00,344
313-3010-01,344
313-3010-02,330
313-3010-03,268
313-3010-04,326
313-3111-00,290
313-9999-00,12
313-9999-01,12
313-9999-02,10
313-9999-03,10
313-9999-04,10
313-9999-05,116
313-9999-06,102
313-9999-07,116
313-9999-08,137
313-9999-09,137
314-0635-00,30
314-0635-01,229
314-0643-00,201
314-0650-00,38
314-0650-01,228
314-0699-00,12
314-0699-01,12
314-0699-02,16
314-0699-03,14
314-0699-04,14
314-0699-05,16
314-0699-06,30
314-0699-07,57
314-0699-08,35
314-0699-09,26
314-0699-10,92
314-0699-11,92
314-0699-12,183
314-0699-13,158
314-0699-14,165
314-0699-15,106
314-0699-16,228
314-0699-17,137
314-0699-18,321
314-0718-00,19
314-0718-01,17
314-0718-02,148
314-0718-03,148
314-0799-00,12
314-0799-01,63
314-0799-03,12
314-0799-04,21
314-0799-05,19
314-0799-06,35
314-0799-07,37
314-0799-08,86
314-0799-09,86
314-0799-10,232
314-0799-12,137
314-0799-13,308
314-0799-14,330
314-0901-00,268
314-0919-01,316
314-0943-00,571
314-0999-00,37
314-0999-01,40
314-0999-02,375
314-1202-00,40
314-1202-01,228
314-1203-00,223
314-1213-00,57
314-1213-01,183
314-1230-00,64
314-1235-00,140
314-1299-00,28
314-1299-01,21
314-1299-02,45
314-1299-03,23
314-1299-05,52
314-1299-06,214
314-1299-07,154
314-1299-08,203
314-1299-09,242
314-1299-10,232
314-1999-04,28
314-1999-05,28
314-1999-06,210
314-1999-07,210
314-2305-00,14
314-2343-00,119
314-2399-00,28
314-2399-01,28
314-2399-02,64
314-2399-03,37
314-2399-04,210
314-2399-05,210
314-2399-06,620
314-2399-07,544
314-2399-08,290
314-2399-09,196
314-3002-00,61
314-3002-01,344
314-3011-00,70
314-3043-00,31
314-3043-01,28
314-3099-00,16
314-3099-01,16
314-3099-02,45
314-3099-03,45
314-3099-04,44
314-3099-05,64
314-3099-06,44
314-3099-08,362
314-3099-09,362
314-3099-10,106
314-3099-11,114
314-3099-12,246
314-3099-13,346
314-3099-14,229
314-3112-00,16
314-3199-00,105
314-9999-00,12
314-9999-01,30
314-9999-02,19
314-9999-03,23
314-9999-04,26
314-9999-05,26
314-9999-06,23
314-9999-07,26
314-9999-08,26
314-9999-10,210
314-9999-11,210
314-9999-12,219
314-9999-13,208
314-9999-14,223
314-9999-15,223
314-9999-16,137
314-9999-17,137
314-9999-18,232
315-0799-00,40
315-1299-00,40
315-1299-01,61
315-9999-00,9
315-9999-01,10
315-9999-02,12
315-9999-03,88
315-9999-04,148
315-9999-05,110
315-9999-06,61
315-9999-07,67
315-9999-08,96
316-9999-00,12
316-9999-01,12
316-9999-02,12
316-9999-03,12
316-9999-04,12
316-9999-06,137
316-9999-07,137
316-9999-08,127
316-9999-09,137
316-9999-10,137
316-9999-11,114
317-0614-10,148
317-0643-09,50
317-0699-00,64
317-0699-01,124
317-0699-02,37
317-0699-03,57
317-0699-04,255
317-0699-05,158
317-0699-06,246
317-0699-07,210
317-0699-08,96
317-0699-11,214
317-0799-00,151
317-0799-02,255
317-0799-04,96
317-0799-05,119
317-1219-00,67
317-1299-00,115
317-1299-01,228
317-1399-00,165
317-2305-00,61
317-2321-00,71
317-2321-01,61
317-2321-02,40
317-2399-00,96
317-2399-01,119
317-3099-00,99
317-3111-00,61
317-9999-00,30
317-9999-01,255
318-0699-00,78
318-0699-01,509
318-0799-00,30
318-0799-01,268
318-0916-00,28
318-0916-01,246
318-0999-00,5
318-2399-00,1175
318-2399-02,326
318-9999-00,12
318-9999-01,16
318-9999-02,10
318-9999-03,9
318-9999-04,10
318-9999-05,7
318-9999-06,7
318-9999-07,9
318-9999-08,9
318-9999-09,7
318-9999-10,9
318-9999-11,9
318-9999-12,9
318-9999-13,9
318-9999-14,5
318-9999-15,1157
318-9999-16,1042
318-9999-17,1190
318-9999-18,47
318-9999-19,30
318-9999-20,19
318-9999-21,14
318-9999-22,10
318-9999-23,19
318-9999-24,9
318-9999-25,12
318-9999-26,38
318-9999-27,14
318-9999-28,10
318-9999-29,12
318-9999-30,26
318-9999-31,26
318-9999-32,778
318-9999-33,37
318-9999-34,148
318-9999-35,223
318-9999-36,119
318-9999-37,110
318-9999-38,86
318-9999-39,67
318-9999-40,86
318-9999-42,116
318-9999-43,99
318-9999-44,201
318-9999-45,114
318-9999-46,88
318-9999-47,58
318-9999-48,71
318-9999-49,612
318-9999-50,562
318-9999-51,741
318-9999-52,232
318-9999-53,183
318-9999-54,140
318-9999-55,165
318-9999-56,88
318-9999-57,187
318-9999-58,183
318-9999-59,114
318-9999-60,78
318-9999-61,140
318-9999-62,228
318-9999-63,162
318-9999-64,509
318-9999-65,536
318-9999-66,571
318-9999-67,603
318-9999-68,88
318-9999-69,40
318-9999-70,40
318-9999-71,40
319-0699-00,26
319-0699-01,237
319-0799-00,321
319-0799-01,339
319-1299-00,23
319-1299-01,21
319-1299-02,321
319-1299-03,154
319-9999-00,35
319-9999-01,35
319-9999-02,19
319-9999-03,23
319-9999-04,99
319-9999-05,134
319-9999-06,114
319-9999-07,86
319-9999-08,148
319-9999-09,92
319-9999-10,82
319-9999-11,290
320-0699-00,228
320-0699-01,40
320-9999-00,12
320-9999-01,12
320-9999-02,12
320-9999-03,12
320-9999-04,14
320-9999-05,12
320-9999-06,9
320-9999-07,9
320-9999-08,10
320-9999-09,10
320-9999-10,9
320-9999-11,99
320-9999-12,92
320-9999-13,92
320-9999-14,78
320-9999-15,78
320-9999-16,40
320-9999-17,40
321-0609-00,19
321-0609-01,40
321-0611-00,877
321-0611-01,37
321-0611-02,255
321-0635-00,40
321-0635-01,31
321-0635-02,241
321-0635-03,61
321-0635-04,40
321-0638-00,45
321-0638-01,223
321-0643-00,321
321-0699-00,44
321-0699-01,19
321-0699-02,35
321-0699-03,99
321-0699-04,223
321-0699-05,152
321-0699-06,40
321-0715-00,35
321-0715-01,223
321-0905-00,119
321-0907-00,57
321-2314-00,228
321-2399-00,50
321-9999-00,173
321-9999-01,175
322-0643-00,1558
322-0699-00,16
322-0699-01,16
322-0699-02,106
322-0699-03,119
322-0699-04,169
322-0699-05,246
322-0699-06,136
322-0799-00,16
322-0799-01,78
322-0799-02,286
322-0799-04,152
322-1299-00,16
322-1299-01,10
322-1299-02,23
322-1299-04,104
322-1299-05,223
322-1999-00,196
322-2399-00,63
322-2399-01,7
322-2399-02,151
322-2399-03,357
322-2399-04,77
322-2399-05,281
322-3099-00,549
322-9999-00,14
322-9999-01,29580
322-9999-02,26
322-9999-03,7
322-9999-04,12
322-9999-05,10
322-9999-06,30
322-9999-07,14
322-9999-08,40
322-9999-09,28
322-9999-10,611
322-9999-11,12
322-9999-12,28
322-9999-13,33
322-9999-14,10
322-9999-15,237
322-9999-16,442
322-9999-17,43
322-9999-18,172
322-9999-19,152
322-9999-20,238
322-9999-21,359
322-9999-22,148
322-9999-23,137
322-9999-24,290
322-9999-25,255
322-9999-26,140
322-9999-27,133
322-9999-28,133
322-9999-29,133
322-9999-31,553
322-9999-32,241
500-0503-00,230
500-0503-01,606
500-0608-00,329
500-0615-00,167
500-0616-00,428
500-0630-00,399
500-0630-01,512
500-0635-00,291
500-0637-00,334
500-0639-00,418
500-0639-01,230
500-0639-02,110
500-0639-03,1250
500-0639-04,686
500-0642-00,423
500-0647-00,493
500-0665-01,272
500-0720-00,329
500-0904-00,136
500-0906-00,291
500-0907-00,451
500-0916-00,348
500-0916-02,385
500-0916-03,442
500-1207-00,677
500-1207-01,385
500-1207-02,606
500-1209-00,329
500-1209-01,517
500-1213-00,428
500-1213-01,493
500-1214-00,291
500-1214-01,244
500-1215-00,124
500-1215-01,226
500-1217-00,470
500-1221-00,291
500-1221-01,291
500-1223-00,226
500-1223-01,334
500-1226-02,329
500-1228-00,226
